node_id,type,value,time
1,F,b'67.32',1772096756.965353
1,H,b'36.06',1772096756.966866
1,P,b'29.52',1772096756.967819
1,F,b'67.30',1772096756.970305
1,H,b'36.03',1772096756.97106
1,P,b'29.52',1772096756.971813
1,F,b'67.32',1772096756.974056
1,H,b'36.03',1772096756.97477
1,P,b'29.53',1772096756.975709
1,F,b'67.32',1772096756.978261
1,H,b'36.03',1772096756.979056
1,P,b'29.52',1772096756.979857
1,F,b'67.30',1772096757.038755
1,H,b'36.04',1772096757.039768
1,P,b'29.53',1772096757.040723
1,F,b'67.32',1772096757.230523
1,H,b'36.04',1772096757.232245
1,P,b'29.52',1772096757.233521
1,F,b'67.32',1772096757.236317
1,H,b'36.04',1772096757.237296
1,P,b'29.52',1772096757.238231
1,F,b'67.32',1772096757.364651
1,H,b'36.04',1772096757.366201
1,P,b'29.53',1772096757.367074
1,F,b'67.33',1772096757.425175
1,H,b'36.03',1772096757.42652
1,P,b'29.53',1772096757.427285
1,F,b'67.32',1772096757.533688
1,H,b'36.03',1772096757.535233
1,P,b'29.52',1772096757.536233
1,F,b'67.28',1772096757.625811
1,H,b'36.03',1772096757.627172
1,P,b'29.53',1772096757.628022
1,F,b'67.26',1772096757.776993
1,H,b'36.05',1772096757.778526
1,P,b'29.52',1772096757.779379
1,F,b'67.30',1772096757.943872
1,H,b'36.03',1772096757.945272
1,P,b'29.52',1772096757.946073
1,F,b'67.33',1772096757.948376
1,H,b'36.02',1772096757.949099
1,P,b'29.53',1772096757.94983
1,F,b'67.33',1772096758.106266
1,H,b'36.03',1772096758.107658
1,P,b'29.53',1772096758.108455
1,F,b'67.26',1772096758.209284
1,H,b'36.04',1772096758.210575
1,P,b'29.53',1772096758.21136
1,F,b'67.30',1772096758.329059
1,H,b'36.02',1772096758.330455
1,P,b'29.52',1772096758.331261
1,F,b'67.33',1772096758.413791
1,H,b'36.04',1772096758.415072
1,P,b'29.52',1772096758.415898
1,F,b'67.32',1772096758.538079
1,H,b'36.04',1772096758.539454
1,P,b'29.53',1772096758.540338
1,F,b'67.30',1772096758.624627
1,H,b'36.04',1772096758.625935
1,P,b'29.52',1772096758.62675
1,F,b'67.32',1772096758.711834
1,H,b'36.03',1772096758.713198
1,P,b'29.52',1772096758.713973
1,F,b'67.32',1772096758.813584
1,H,b'36.04',1772096758.914306
1,P,b'29.52',1772096758.915699
1,F,b'67.30',1772096758.917898
1,H,b'36.04',1772096758.91861
1,P,b'29.52',1772096758.919295
1,F,b'67.32',1772096759.015944
1,H,b'36.05',1772096759.116214
1,P,b'29.52',1772096759.117742
1,F,b'67.32',1772096759.120197
1,H,b'36.04',1772096759.121246
1,P,b'29.52',1772096759.122067
1,F,b'67.30',1772096759.217365
1,H,b'36.02',1772096759.31766
1,P,b'29.52',1772096759.319017
1,F,b'67.33',1772096759.321503
1,H,b'36.02',1772096759.322224
1,P,b'29.52',1772096759.322933
1,F,b'67.32',1772096759.420788
1,H,b'36.04',1772096759.521114
1,P,b'29.52',1772096759.522464
1,F,b'67.33',1772096759.524809
1,H,b'36.05',1772096759.525534
1,P,b'29.52',1772096759.526213
1,F,b'67.32',1772096759.624689
1,H,b'36.04',1772096759.725352
1,P,b'29.53',1772096759.72703
1,F,b'67.32',1772096759.729503
1,H,b'36.04',1772096759.730295
1,P,b'29.52',1772096759.731064
1,F,b'67.33',1772096759.826032
1,H,b'36.04',1772096759.827324
1,P,b'29.52',1772096759.828105
1,F,b'67.32',1772096759.930857
1,H,b'36.03',1772096759.932538
1,P,b'29.53',1772096759.93354
1,F,b'67.33',1772096760.033614
1,H,b'36.03',1772096760.201376
1,P,b'29.52',1772096760.203167
1,F,b'67.32',1772096760.205909
1,H,b'36.02',1772096760.206761
1,P,b'29.53',1772096760.207647
1,F,b'67.33',1772096760.301528
1,H,b'36.04',1772096760.30292
1,P,b'29.52',1772096760.303791
1,F,b'67.32',1772096760.405574
1,H,b'36.05',1772096760.505639
1,P,b'29.53',1772096760.507257
1,F,b'67.32',1772096760.509888
1,H,b'36.04',1772096760.510643
1,P,b'29.52',1772096760.511342
1,F,b'67.32',1772096760.627692
1,H,b'36.03',1772096760.708978
1,P,b'29.53',1772096760.710455
1,F,b'67.32',1772096760.712639
1,H,b'36.04',1772096760.713313
1,P,b'29.52',1772096760.714029
1,F,b'67.32',1772096760.812577
1,H,b'36.02',1772096760.813918
1,P,b'29.52',1772096760.814862
1,F,b'67.32',1772096760.912324
1,H,b'36.04',1772096760.91368
1,P,b'29.53',1772096760.914518
1,F,b'67.32',1772096761.048797
1,H,b'36.04',1772096761.050506
1,P,b'29.53',1772096761.051468
1,F,b'67.30',1772096761.113908
1,H,b'36.03',1772096761.115616
1,P,b'29.53',1772096761.116657
1,F,b'67.26',1772096761.215808
1,H,b'36.03',1772096761.217205
1,P,b'29.52',1772096761.218125
1,F,b'67.30',1772096761.3166
1,H,b'36.02',1772096761.318042
1,P,b'29.52',1772096761.318946
1,F,b'67.32',1772096761.416767
1,H,b'36.02',1772096761.41819
1,P,b'29.52',1772096761.41903
1,F,b'67.32',1772096761.520164
1,H,b'36.03',1772096761.521626
1,P,b'29.52',1772096761.522479
1,F,b'67.28',1772096761.632206
1,H,b'36.04',1772096761.633707
1,P,b'29.52',1772096761.634598
1,F,b'67.32',1772096761.722774
1,H,b'36.03',1772096761.724255
1,P,b'29.52',1772096761.725101
1,F,b'67.32',1772096761.823129
1,H,b'36.03',1772096761.824809
1,P,b'29.52',1772096761.825984
1,F,b'67.32',1772096761.926868
1,H,b'36.03',1772096761.928578
1,P,b'29.52',1772096761.929639
1,F,b'67.30',1772096762.03663
1,H,b'36.03',1772096762.038469
1,P,b'29.52',1772096762.039629
1,F,b'67.32',1772096762.220924
1,H,b'36.02',1772096762.222594
1,P,b'29.52',1772096762.223496
1,F,b'67.32',1772096762.30812
1,H,b'36.01',1772096762.309834
1,P,b'29.53',1772096762.310891
1,F,b'67.33',1772096762.407929
1,H,b'36.05',1772096762.409699
1,P,b'29.52',1772096762.410766
1,F,b'67.32',1772096762.529836
1,H,b'36.03',1772096762.531405
1,P,b'29.53',1772096762.532268
1,F,b'67.33',1772096762.624272
1,H,b'36.03',1772096762.625979
1,P,b'29.53',1772096762.627013
1,F,b'67.33',1772096762.728386
1,H,b'36.04',1772096762.729892
1,P,b'29.52',1772096762.73083
1,F,b'67.33',1772096762.816107
1,H,b'36.02',1772096762.817672
1,P,b'29.53',1772096762.818542
1,F,b'67.32',1772096762.917842
1,H,b'36.02',1772096762.91946
1,P,b'29.52',1772096762.920387
1,F,b'67.33',1772096763.01077
1,H,b'36.04',1772096763.012679
1,P,b'29.53',1772096763.01378
1,F,b'67.32',1772096763.111754
1,H,b'36.04',1772096763.113435
1,P,b'29.52',1772096763.114357
1,F,b'67.32',1772096763.210973
1,H,b'36.03',1772096763.314464
1,P,b'29.52',1772096763.315752
1,F,b'67.33',1772096763.317946
1,H,b'36.02',1772096763.318648
1,P,b'29.52',1772096763.31933
1,F,b'67.32',1772096763.41424
1,H,b'36.03',1772096763.415889
1,P,b'29.53',1772096763.416877
1,F,b'67.32',1772096763.517076
1,H,b'36.02',1772096763.617178
1,P,b'29.53',1772096763.618752
1,F,b'67.33',1772096763.621265
1,H,b'36.03',1772096763.621995
1,P,b'29.52',1772096763.622823
1,F,b'67.30',1772096763.718303
1,H,b'36.03',1772096763.719748
1,P,b'29.52',1772096763.720632
1,F,b'67.30',1772096763.820578
1,H,b'36.04',1772096763.919395
1,P,b'29.52',1772096763.920853
1,F,b'67.32',1772096763.923273
1,H,b'36.04',1772096763.924015
1,P,b'29.52',1772096763.924716
1,F,b'67.32',1772096764.018486
1,H,b'36.04',1772096764.054146
1,P,b'29.53',1772096764.055852
1,F,b'67.33',1772096764.123156
1,H,b'36.02',1772096764.124632
1,P,b'29.53',1772096764.125488
1,F,b'67.32',1772096764.28914
1,H,b'36.02',1772096764.290826
1,P,b'29.53',1772096764.291786
1,F,b'67.32',1772096764.389683
1,H,b'36.04',1772096764.391383
1,P,b'29.53',1772096764.39246
1,F,b'67.33',1772096764.491015
1,H,b'36.02',1772096764.492388
1,P,b'29.52',1772096764.493235
1,F,b'67.32',1772096764.592093
1,H,b'36.03',1772096764.593485
1,P,b'29.53',1772096764.594313
1,F,b'67.32',1772096764.711304
1,H,b'36.04',1772096764.712785
1,P,b'29.53',1772096764.713639
1,F,b'67.28',1772096764.795099
1,H,b'36.05',1772096764.796798
1,P,b'29.53',1772096764.797792
1,F,b'67.32',1772096764.898284
1,H,b'36.02',1772096764.899878
1,P,b'29.52',1772096764.90077
1,F,b'67.32',1772096764.99864
1,H,b'36.02',1772096765.002709
1,P,b'29.53',1772096765.004498
1,F,b'67.32',1772096765.097156
1,H,b'36.03',1772096765.098613
1,P,b'29.53',1772096765.099507
1,F,b'67.32',1772096765.197316
1,H,b'36.03',1772096765.1987
1,P,b'29.52',1772096765.199586
1,F,b'67.32',1772096765.297571
1,H,b'36.03',1772096765.299097
1,P,b'29.52',1772096765.300023
1,F,b'67.32',1772096765.401985
1,H,b'36.02',1772096765.403385
1,P,b'29.52',1772096765.404235
1,F,b'67.32',1772096765.50094
1,H,b'36.03',1772096765.502383
1,P,b'29.52',1772096765.503288
1,F,b'67.32',1772096765.601295
1,H,b'36.04',1772096765.602652
1,P,b'29.52',1772096765.603617
1,F,b'67.32',1772096765.701832
1,H,b'36.04',1772096765.703257
1,P,b'29.52',1772096765.704344
1,F,b'67.32',1772096765.803083
1,H,b'36.02',1772096765.80456
1,P,b'29.52',1772096765.805514
1,F,b'67.32',1772096765.904245
1,H,b'36.05',1772096765.905901
1,P,b'29.52',1772096765.906774
1,F,b'67.32',1772096766.004213
1,H,b'36.03',1772096766.006036
1,P,b'29.52',1772096766.007071
1,F,b'67.33',1772096766.11386
1,H,b'36.02',1772096766.212556
1,P,b'29.52',1772096766.214016
1,F,b'67.33',1772096766.216433
1,H,b'36.03',1772096766.217152
1,P,b'29.53',1772096766.217894
1,F,b'67.32',1772096766.380478
1,H,b'36.02',1772096766.47949
1,P,b'29.53',1772096766.481094
1,F,b'67.32',1772096766.483425
1,H,b'36.04',1772096766.484133
1,P,b'29.52',1772096766.484979
1,F,b'67.32',1772096766.586534
1,H,b'36.03',1772096766.684936
1,P,b'29.52',1772096766.686376
1,F,b'67.30',1772096766.689371
1,H,b'36.02',1772096766.690172
1,P,b'29.52',1772096766.690926
1,F,b'67.30',1772096766.785119
1,H,b'36.03',1772096766.786688
1,P,b'29.52',1772096766.787471
1,F,b'67.32',1772096766.886326
1,H,b'36.03',1772096766.887897
1,P,b'29.53',1772096766.888857
1,F,b'67.33',1772096766.987004
1,H,b'36.05',1772096766.988524
1,P,b'29.52',1772096766.989362
1,F,b'67.33',1772096767.088156
1,H,b'36.02',1772096767.089605
1,P,b'29.52',1772096767.090446
1,F,b'67.33',1772096767.404823
1,H,b'36.03',1772096767.406263
1,P,b'29.53',1772096767.40737
1,F,b'67.32',1772096767.41001
1,H,b'36.02',1772096767.4108
1,P,b'29.52',1772096767.411529
1,F,b'67.32',1772096767.41383
1,H,b'36.02',1772096767.414576
1,P,b'29.52',1772096767.415278
1,F,b'67.32',1772096767.495442
1,H,b'36.02',1772096767.496945
1,P,b'29.53',1772096767.4979
1,F,b'67.32',1772096767.596602
1,H,b'36.02',1772096767.598167
1,P,b'29.52',1772096767.599141
1,F,b'67.33',1772096767.698923
1,H,b'36.02',1772096767.700594
1,P,b'29.53',1772096767.701733
1,F,b'67.32',1772096767.797632
1,H,b'36.02',1772096767.799525
1,P,b'29.52',1772096767.800596
1,F,b'67.32',1772096767.897816
1,H,b'36.04',1772096767.899384
1,P,b'29.52',1772096767.900489
1,F,b'67.32',1772096767.999476
1,H,b'36.03',1772096768.001118
1,P,b'29.52',1772096768.002116
1,F,b'67.35',1772096768.099704
1,H,b'36.03',1772096768.10138
1,P,b'29.52',1772096768.102322
1,F,b'67.30',1772096768.200395
1,H,b'36.02',1772096768.201914
1,P,b'29.52',1772096768.202866
1,F,b'67.33',1772096768.310229
1,H,b'36.04',1772096768.488968
1,P,b'29.52',1772096768.490462
1,F,b'67.32',1772096768.492817
1,H,b'36.03',1772096768.493526
1,P,b'29.53',1772096768.494207
1,F,b'67.33',1772096768.571859
1,H,b'36.02',1772096768.573244
1,P,b'29.52',1772096768.574081
1,F,b'67.32',1772096768.672668
1,H,b'36.03',1772096768.674161
1,P,b'29.52',1772096768.675032
1,F,b'67.32',1772096768.823852
1,H,b'36.04',1772096768.825106
1,P,b'29.52',1772096768.825893
1,F,b'67.32',1772096768.873763
1,H,b'36.03',1772096768.875165
1,P,b'29.53',1772096768.875984
1,F,b'67.32',1772096768.97512
1,H,b'36.02',1772096768.976465
1,P,b'29.52',1772096768.977244
1,F,b'67.33',1772096769.077245
1,H,b'36.02',1772096769.078655
1,P,b'29.53',1772096769.079446
1,F,b'67.32',1772096769.178932
1,H,b'36.04',1772096769.180358
1,P,b'29.53',1772096769.181203
1,F,b'67.32',1772096769.277123
1,H,b'36.04',1772096769.278549
1,P,b'29.52',1772096769.279435
1,F,b'67.32',1772096769.378351
1,H,b'36.03',1772096769.379874
1,P,b'29.52',1772096769.380772
1,F,b'67.33',1772096769.48014
1,H,b'36.04',1772096769.481538
1,P,b'29.52',1772096769.48238
1,F,b'67.33',1772096769.610914
1,H,b'36.04',1772096769.612464
1,P,b'29.52',1772096769.613574
1,F,b'67.33',1772096769.684535
1,H,b'36.04',1772096769.685917
1,P,b'29.52',1772096769.686727
1,F,b'67.33',1772096769.789753
1,H,b'36.02',1772096769.79118
1,P,b'29.52',1772096769.792072
1,F,b'67.32',1772096769.888869
1,H,b'36.04',1772096769.890584
1,P,b'29.52',1772096769.89152
1,F,b'67.32',1772096769.985053
1,H,b'36.02',1772096769.986572
1,P,b'29.52',1772096769.987446
1,F,b'67.32',1772096770.092831
1,H,b'36.04',1772096770.09432
1,P,b'29.53',1772096770.095267
1,F,b'67.33',1772096770.202918
1,H,b'36.02',1772096770.204251
1,P,b'29.52',1772096770.205064
1,F,b'67.33',1772096770.436519
1,H,b'36.02',1772096770.438011
1,P,b'29.53',1772096770.438891
1,F,b'67.32',1772096770.560705
1,H,b'36.03',1772096770.562313
1,P,b'29.52',1772096770.563252
1,F,b'67.33',1772096770.565552
1,H,b'36.02',1772096770.566236
1,P,b'29.52',1772096770.566957
1,F,b'67.32',1772096770.660847
1,H,b'36.03',1772096770.662213
1,P,b'29.53',1772096770.663043
1,F,b'67.32',1772096770.762083
1,H,b'36.04',1772096770.763607
1,P,b'29.53',1772096770.764532
1,F,b'67.32',1772096770.863132
1,H,b'36.04',1772096770.864531
1,P,b'29.52',1772096770.865336
1,F,b'67.33',1772096770.976884
1,H,b'36.03',1772096770.978297
1,P,b'29.52',1772096770.979139
1,F,b'67.32',1772096771.070159
1,H,b'36.03',1772096771.071687
1,P,b'29.52',1772096771.072706
1,F,b'67.32',1772096771.169391
1,H,b'36.04',1772096771.170925
1,P,b'29.53',1772096771.171731
1,F,b'67.33',1772096771.271568
1,H,b'36.02',1772096771.272964
1,P,b'29.53',1772096771.273746
1,F,b'67.33',1772096771.376786
1,H,b'36.04',1772096771.378147
1,P,b'29.53',1772096771.378949
1,F,b'67.33',1772096771.474461
1,H,b'36.02',1772096771.476146
1,P,b'29.53',1772096771.477109
1,F,b'67.33',1772096771.587332
1,H,b'36.02',1772096771.588733
1,P,b'29.53',1772096771.589545
1,F,b'67.33',1772096771.677138
1,H,b'36.04',1772096771.678555
1,P,b'29.53',1772096771.679362
1,F,b'67.32',1772096771.781686
1,H,b'36.03',1772096771.783089
1,P,b'29.52',1772096771.783911
1,F,b'67.33',1772096771.881834
1,H,b'36.02',1772096771.883251
1,P,b'29.53',1772096771.884062
1,F,b'67.32',1772096771.978975
1,H,b'36.02',1772096771.980346
1,P,b'29.53',1772096771.981148
1,F,b'67.33',1772096772.079677
1,H,b'36.04',1772096772.114318
1,P,b'29.52',1772096772.115594
1,F,b'67.32',1772096772.18294
1,H,b'36.02',1772096772.184282
1,P,b'29.52',1772096772.185134
1,F,b'67.32',1772096772.28357
1,H,b'36.03',1772096772.383822
1,P,b'29.52',1772096772.385237
1,F,b'67.32',1772096772.387635
1,H,b'36.03',1772096772.388316
1,P,b'29.52',1772096772.38901
1,F,b'67.32',1772096772.485071
1,H,b'36.05',1772096772.655464
1,P,b'29.52',1772096772.656953
1,F,b'67.33',1772096772.659728
1,H,b'36.04',1772096772.660531
1,P,b'29.52',1772096772.661231
1,F,b'67.32',1772096772.757069
1,H,b'36.03',1772096772.758557
1,P,b'29.53',1772096772.759467
1,F,b'67.32',1772096772.854195
1,H,b'36.02',1772096772.855773
1,P,b'29.52',1772096772.856769
1,F,b'67.32',1772096772.966616
1,H,b'36.04',1772096772.967945
1,P,b'29.52',1772096772.96875
1,F,b'67.32',1772096773.057274
1,H,b'36.04',1772096773.058886
1,P,b'29.53',1772096773.059921
1,F,b'67.32',1772096773.158304
1,H,b'36.03',1772096773.159715
1,P,b'29.52',1772096773.160632
1,F,b'67.32',1772096773.260078
1,H,b'36.01',1772096773.261442
1,P,b'29.53',1772096773.262195
1,F,b'67.30',1772096773.364199
1,H,b'36.02',1772096773.365587
1,P,b'29.52',1772096773.36639
1,F,b'67.32',1772096773.465447
1,H,b'36.05',1772096773.46684
1,P,b'29.52',1772096773.467745
1,F,b'67.33',1772096773.592674
1,H,b'36.02',1772096773.59405
1,P,b'29.53',1772096773.594859
1,F,b'67.33',1772096773.683446
1,H,b'36.04',1772096773.684792
1,P,b'29.53',1772096773.68564
1,F,b'67.32',1772096773.776094
1,H,b'36.02',1772096773.777462
1,P,b'29.53',1772096773.778321
1,F,b'67.32',1772096773.876452
1,H,b'36.02',1772096773.877866
1,P,b'29.52',1772096773.879097
1,F,b'67.32',1772096773.989599
1,H,b'36.03',1772096773.991202
1,P,b'29.52',1772096773.992179
1,F,b'67.33',1772096774.098289
1,H,b'36.02',1772096774.099682
1,P,b'29.52',1772096774.100532
1,F,b'67.32',1772096774.205965
1,H,b'36.03',1772096774.207367
1,P,b'29.52',1772096774.208272
1,F,b'67.32',1772096774.301457
1,H,b'36.03',1772096774.302916
1,P,b'29.52',1772096774.303753
1,F,b'67.32',1772096774.422554
1,H,b'36.03',1772096774.423899
1,P,b'29.52',1772096774.424749
1,F,b'67.33',1772096774.505333
1,H,b'36.02',1772096774.506706
1,P,b'29.52',1772096774.507535
1,F,b'67.32',1772096774.654549
1,H,b'36.04',1772096774.656116
1,P,b'29.53',1772096774.657062
1,F,b'67.32',1772096774.755232
1,H,b'36.04',1772096774.756875
1,P,b'29.52',1772096774.757793
1,F,b'67.32',1772096774.855862
1,H,b'36.02',1772096774.857273
1,P,b'29.52',1772096774.858113
1,F,b'67.30',1772096774.956078
1,H,b'36.04',1772096774.957462
1,P,b'29.52',1772096774.958278
1,F,b'67.33',1772096775.05635
1,H,b'36.04',1772096775.090307
1,P,b'29.53',1772096775.091957
1,F,b'67.32',1772096775.160372
1,H,b'36.02',1772096775.16189
1,P,b'29.53',1772096775.162762
1,F,b'67.32',1772096775.287693
1,H,b'36.02',1772096775.289306
1,P,b'29.52',1772096775.290621
1,F,b'67.32',1772096775.36393
1,H,b'36.02',1772096775.365625
1,P,b'29.52',1772096775.366778
1,F,b'67.32',1772096775.466001
1,H,b'36.03',1772096775.467699
1,P,b'29.52',1772096775.468693
1,F,b'67.32',1772096775.568841
1,H,b'36.04',1772096775.5704
1,P,b'29.52',1772096775.571366
1,F,b'67.33',1772096775.673441
1,H,b'36.04',1772096775.67497
1,P,b'29.53',1772096775.675931
1,F,b'67.32',1772096775.767064
1,H,b'36.05',1772096775.768526
1,P,b'29.53',1772096775.769395
1,F,b'67.32',1772096775.869244
1,H,b'36.04',1772096775.870913
1,P,b'29.53',1772096775.871852
1,F,b'67.32',1772096775.968483
1,H,b'36.02',1772096776.00455
1,P,b'29.52',1772096776.006162
1,F,b'67.30',1772096776.074078
1,H,b'36.03',1772096776.07543
1,P,b'29.53',1772096776.076224
1,F,b'67.33',1772096776.175343
1,H,b'36.04',1772096776.176908
1,P,b'29.52',1772096776.177845
1,F,b'67.33',1772096776.276049
1,H,b'36.04',1772096776.277502
1,P,b'29.53',1772096776.278282
1,F,b'67.32',1772096776.377274
1,H,b'36.03',1772096776.378773
1,P,b'29.53',1772096776.379652
1,F,b'67.32',1772096776.477151
1,H,b'36.04',1772096776.478731
1,P,b'29.52',1772096776.479606
1,F,b'67.33',1772096776.577736
1,H,b'36.05',1772096776.612258
1,P,b'29.53',1772096776.613989
1,F,b'67.33',1772096776.750569
1,H,b'36.02',1772096776.751971
1,P,b'29.53',1772096776.752823
1,F,b'67.33',1772096776.849307
1,H,b'36.04',1772096776.850789
1,P,b'29.53',1772096776.851648
1,F,b'67.33',1772096776.953964
1,H,b'36.02',1772096776.955761
1,P,b'29.53',1772096776.956784
1,F,b'67.32',1772096777.056743
1,H,b'36.04',1772096777.058466
1,P,b'29.53',1772096777.059563
1,F,b'67.32',1772096777.173531
1,H,b'36.03',1772096777.175194
1,P,b'29.52',1772096777.176271
1,F,b'67.32',1772096777.29226
1,H,b'36.04',1772096777.293976
1,P,b'29.52',1772096777.295033
1,F,b'67.32',1772096777.390808
1,H,b'36.03',1772096777.392377
1,P,b'29.52',1772096777.393294
1,F,b'67.32',1772096777.455585
1,H,b'36.02',1772096777.457313
1,P,b'29.53',1772096777.458352
1,F,b'67.32',1772096777.560794
1,H,b'36.02',1772096777.562282
1,P,b'29.52',1772096777.563183
1,F,b'67.33',1772096777.664446
1,H,b'36.03',1772096777.665994
1,P,b'29.52',1772096777.667057
1,F,b'67.32',1772096777.766284
1,H,b'36.02',1772096777.767885
1,P,b'29.52',1772096777.768847
1,F,b'67.32',1772096777.872969
1,H,b'36.04',1772096777.874621
1,P,b'29.52',1772096777.875617
1,F,b'67.33',1772096777.96104
1,H,b'36.02',1772096777.962543
1,P,b'29.53',1772096777.963468
1,F,b'67.32',1772096778.063192
1,H,b'36.04',1772096778.162544
1,P,b'29.53',1772096778.164015
1,F,b'67.35',1772096778.166484
1,H,b'36.03',1772096778.16716
1,P,b'29.52',1772096778.16784
1,F,b'67.33',1772096778.26352
1,H,b'36.03',1772096778.264955
1,P,b'29.53',1772096778.265825
1,F,b'67.33',1772096778.371789
1,H,b'36.02',1772096778.472934
1,P,b'29.53',1772096778.474555
1,F,b'67.33',1772096778.477188
1,H,b'36.03',1772096778.477925
1,P,b'29.53',1772096778.478666
1,F,b'67.33',1772096778.571853
1,H,b'36.04',1772096778.573554
1,P,b'29.53',1772096778.574513
1,F,b'67.32',1772096778.6714
1,H,b'36.03',1772096778.70594
1,P,b'29.53',1772096778.707727
1,F,b'67.32',1772096778.846858
1,H,b'36.04',1772096778.848614
1,P,b'29.52',1772096778.849739
1,F,b'67.32',1772096778.94259
1,H,b'36.04',1772096778.944147
1,P,b'29.52',1772096778.94526
1,F,b'67.32',1772096779.042766
1,H,b'36.01',1772096779.044541
1,P,b'29.52',1772096779.045545
1,F,b'67.32',1772096779.142928
1,H,b'36.03',1772096779.179314
1,P,b'29.53',1772096779.180661
1,F,b'67.33',1772096779.245451
1,H,b'36.03',1772096779.246779
1,P,b'29.52',1772096779.247666
1,F,b'67.32',1772096779.346466
1,H,b'36.02',1772096779.34814
1,P,b'29.52',1772096779.349162
1,F,b'67.32',1772096779.446934
1,H,b'36.03',1772096779.483466
1,P,b'29.53',1772096779.484541
1,F,b'67.30',1772096779.553188
1,H,b'36.03',1772096779.554622
1,P,b'29.52',1772096779.55559
1,F,b'67.33',1772096779.65334
1,H,b'36.02',1772096779.654739
1,P,b'29.52',1772096779.655537
1,F,b'67.30',1772096779.754029
1,H,b'36.03',1772096779.755527
1,P,b'29.53',1772096779.75636
1,F,b'67.32',1772096779.855402
1,H,b'36.02',1772096779.856888
1,P,b'29.53',1772096779.85771
1,F,b'67.30',1772096779.956357
1,H,b'36.02',1772096779.99007
1,P,b'29.52',1772096779.991429
1,F,b'67.33',1772096780.062241
1,H,b'36.03',1772096780.063625
1,P,b'29.52',1772096780.064424
1,F,b'67.33',1772096780.163922
1,H,b'36.02',1772096780.165393
1,P,b'29.53',1772096780.166306
1,F,b'67.32',1772096780.265525
1,H,b'36.02',1772096780.267102
